景区名称,地区,景区等级,经度,纬度,
鞍山玉佛苑,辽宁,4A,123.021207,41.10867392,
大雅河漂流,辽宁,4A,125.09758,41.16779394,
桓仁桓龙湖景区,辽宁,3A,125.430622,41.26037492,
本溪市本溪水洞景区,辽宁,5A,124.0883321,41.30745385,
本溪湖公园,辽宁,2A,123.762331,41.34407218,
大冰沟森林公园,辽宁,2A,123.9168051,41.10366258,
东风湖旅游度假村,辽宁,2A,123.700592,41.33650973,
天龙洞风景区,辽宁,2A,124.1304,41.28028992,
本溪市平顶山森林公园,辽宁,3A,123.795115,41.27650877,
桓仁望天洞景区,辽宁,3A,125.2824229,41.17340297,
汤沟森林公园,辽宁,3A,124.2071925,41.08781744,
本溪关门山风景区,辽宁,4A,124.188705,41.12148115,
桓仁枫林谷森林公园,辽宁,4A,125.2125553,41.1263732,
桓仁五女山风景区,辽宁,4A,125.4199483,41.332991,
辽宁大石湖风景区,辽宁,4A,124.49401,41.11582993,
铁刹山风景区,辽宁,4A,124.337384,41.30293392,
本溪市博物馆,辽宁,3A,123.8240208,41.31402771,
北票燕湖园风景区,辽宁,1A,120.5037484,41.99116326,
建平喇嘛山风景区,辽宁,1A,119.538965,42.18992391,
喀喇沁王陵景区,辽宁,2A,120.024662,41.7604659,
桃花山风景区,辽宁,2A,120.5848926,41.71001545,
阎王鼻子风景旅游区,辽宁,2A,125.2613144,41.1614438,
槐树洞风景区,辽宁,2A,120.3664866,41.38568047,
北票凉水河湿地旅游区,辽宁,3A,120.7998126,41.76277489,
龙源宏达生态园,辽宁,3A,121.5736239,38.90492644,
燕山湖风景区,辽宁,3A,120.307352,41.41597491,
白石水库风景区,辽宁,3A,121.0094172,41.67732975,
清风岭风景区,辽宁,3A,120.2026604,41.1894925,
千佛洞旅游区,辽宁,3A,120.3484765,41.28570371,
建平天秀山旅游区,辽宁,3A,119.6561746,41.34363857,
北票大黑山旅游区,辽宁,4A,120.5037484,41.99116326,
喀左龙凤山风景区,辽宁,4A,119.9907971,41.06504504,
喀左龙源旅游区,辽宁,4A,119.763238,41.08809196,
鸟化石国家地质公园,辽宁,4A,120.391816,41.60724692,
朝阳市凤凰山,辽宁,4A,120.5222266,41.55473427,
天成观,辽宁,3A,119.747574,41.13138082,
关向应纪念馆,辽宁,4A,121.9459071,39.28989756,
安波温泉旅游度假区,辽宁,3A,122.3120128,39.84714196,
金石滩风景名胜区,辽宁,5A,122.00072,39.10158813,
复州古城旅游景区,辽宁,3A,121.724328,39.73778509,
庄河市石城山庄旅游区,辽宁,2A,122.9865491,39.51835917,
骆驼山海滨森林公园,辽宁,2A,121.5917985,39.85987437,
万家岭老帽山旅游度假区,辽宁,3A,122.00072,39.10158813,
长海县獐子岛英嘴石风景区,辽宁,2A,122.742463,39.03760959,
长海县广路岛老铁山风景区,辽宁,2A,122.3543925,39.16897573,
庄河市城山古城旅游区,辽宁,2A,122.5803105,39.75881777,
庄河市蛤蜊鸟旅游区,辽宁,2A,123.0448634,39.65419402,
庄河市黑岛旅游度假区,辽宁,2A,123.2760583,39.70755185,
龙门旅游度假区,辽宁,3A,122.1550723,40.02637188,
童牛岭风景区,辽宁,3A,121.7907409,39.04029078,
天一庄园,辽宁,3A,122.9609915,39.86204553,
蛤蛎岛旅游度假区,辽宁,3A,123.0448634,39.65419402,
黑岛旅游度假区,辽宁,3A,123.2760583,39.70755185,
小水口森林公园,辽宁,3A,122.7571792,39.23801096,
长海海王九岛旅游度假区,辽宁,3A,123.08218,39.4500081,
闯关东影视基地,辽宁,3A,121.2429037,38.83699258,
旅顺口区生命奥秘展览馆,辽宁,3A,121.2653853,38.80976262,
大连开发区文化广场,辽宁,3A,121.7964258,39.05527385,
长海县大长山岛镇风景区,辽宁,3A,122.6003569,39.28099943,
大黑山风景区,辽宁,3A,121.7984506,39.11062103,
大连广播电视塔,辽宁,3A,121.6396395,38.91177694,
仙浴湾旅游度假区,辽宁,4A,121.512914,39.71539113,
将军石旅游景区,辽宁,4A,121.6873563,39.92779003,
英歌石植物园,辽宁,4A,121.3651046,38.90163337,
七彩南山景区,辽宁,4A,121.2665299,38.84405131,
世外俭汤旅游景区,辽宁,4A,122.4271043,39.91501366,
香洲田园城旅游景区,辽宁,4A,121.568528,39.47770678,
横山北普陀主题文化公园,辽宁,4A,121.431943,38.89022811,
铭湖国际温泉滑雪度假区,辽宁,4A,121.809301,39.50961612,
安波旅游景区,辽宁,4A,122.3510534,39.89533336,
棒棰岛景区,辽宁,4A,121.7254433,38.89100812,
旅顺白玉山景区,辽宁,4A,121.2621214,38.81858094,
旅顺东鸡冠山景区,辽宁,4A,121.2908997,38.83965986,
冰峪省级旅游度假区,辽宁,4A,121.5137377,39.71606271,
圣亚海洋世界,辽宁,4A,121.5770863,38.88447052,
大连森林动物园,辽宁,4A,121.6171924,38.88865971,
大连西郊国家森林公园,辽宁,4A,121.499156,38.91267708,
大连银石滩国家森林公园,辽宁,3A,123.019439,39.89692506,
大连天门山国家森林公园,辽宁,4A,122.9082325,40.1680869,
辽宁金龙寺国家森林公园,辽宁,3A,121.3990965,38.94445016,
大连旅顺潜艇博物馆,辽宁,4A,121.2794858,38.80053321,
大连大学博物馆,辽宁,3A,121.8263546,39.1063167,
大连自然博物馆,辽宁,4A,121.567964,38.87674732,
旅顺日俄监狱旧址博物馆,辽宁,4A,121.2722493,38.83072745,
大连现代博物馆,辽宁,4A,121.5925693,38.89455913,
奇石峡漂流,辽宁,3A,123.891989,40.635501,
鸿运谷漂流,辽宁,4A,124.5096433,40.76060081,
宽甸满族自治县三道湾景区,辽宁,1A,124.9123887,40.75744691,
宽甸黄椅山森林公园,辽宁,3A,124.7577151,40.73605768,
獐岛旅游景区,辽宁,4A,123.824262,39.79770412,
大鹿岛景区,辽宁,4A,123.7470523,39.76387119,
大梨树生态农业观光旅游区,辽宁,4A,123.942611,40.41291304,
宽甸天华山风景名胜区,辽宁,4A,124.5808161,41.08248638,
宽甸天桥沟国家森林公园,辽宁,4A,124.657734,41.01402993,
丹东市凤凰山风景名胜区,辽宁,4A,124.0927765,40.43007993,
五龙山风景区,辽宁,4A,124.348224,40.25932402,
抗美援朝纪念馆,辽宁,4A,124.371324,40.12380005,
鸭绿江风景名胜区,辽宁,4A,124.5479921,40.24573275,
劳动公园,辽宁,3A,123.354835,41.67619301,
抚顺市雷锋纪念馆,辽宁,4A,123.8084677,41.8560131,
皇家海洋乐园,辽宁,3A,123.7494592,41.87258027,
热高乐园,辽宁,4A,123.749567,41.89361991,
大伙房湿地公园,辽宁,3A,124.2238159,41.89796928,
夏湖军旅生活旅游度假区,辽宁,2A,122.8739579,41.47509528,
辽沈战役景区,辽宁,3A,123.7794194,41.95855347,
冠翔冰雪世界,辽宁,3A,123.754337,41.8825449,
社河湿地公园,辽宁,3A,123.846188,41.867045,
紫花岭生态风景区,辽宁,3A,124.144025,41.73700487,
抚顺青龙寺,辽宁,3A,124.289107,41.6955498,
萨尔浒旅游度假区,辽宁,3A,124.1818587,42.54583785,
抚顺市元帅林,辽宁,3A,124.3027144,41.94085857,
战犯管理所旧址陈列馆,辽宁,3A,123.914018,41.88919655,
赫图阿拉城,辽宁,4A,124.8803442,41.71135925,
辽宁和睦国家森林公园,辽宁,4A,124.7246592,41.78303903,
辽宁三块石国家森林公园,辽宁,4A,124.385743,41.66566884,
辽宁猴石国家森林公园,辽宁,4A,124.5018364,41.70647787,
抚顺平顶山惨案纪念馆,辽宁,3A,123.9330446,41.84020279,
瑞应寺（辽宁省阜新市）,辽宁,4A,121.4527476,41.94440419,
东郊湖风景区,辽宁,1A,123.0963053,41.73751409,
关山风景区,辽宁,2A,124.0373232,41.69812527,
三塔沟自然生态旅游区,辽宁,2A,121.8737493,41.9385264,
伊利乳品工业旅游景区,辽宁,3A,121.7165045,42.0492551,
阜新千佛山景区,辽宁,3A,122.8872795,42.55365439,
大清沟景区,辽宁,3A,122.2277,42.7351169,
黄家沟旅游度假区,辽宁,4A,121.618895,42.07202181,
宝地斯帕温泉度假区,辽宁,4A,121.553298,41.93872682,
海棠山风景区,辽宁,4A,121.864993,41.94136187,
建昌龙潭大峡谷景区,辽宁,3A,119.3612001,40.5620492,
乌云山生态休闲农庄景区,辽宁,2A,120.7495077,40.80541965,
红螺山风景区,辽宁,2A,121.4556006,42.31168855,
葫芦岛市人文纪念公园,辽宁,2A,120.8616789,40.80337724,
绥中县大台山度假区,辽宁,3A,120.2766355,40.33064935,
永安大峡谷景区,辽宁,3A,119.3612001,40.5620492,
龙泽湖风景区,辽宁,3A,120.1116347,40.37525507,
九门口酒庄,辽宁,3A,119.899666,40.07485177,
建昌六股河风景区,辽宁,3A,120.0517226,40.83133995,
灵山森林公园风景区,辽宁,3A,120.5247175,40.96528692,
凉水井子灵山寺,辽宁,3A,120.528263,40.96532464,
兴城菊花岛旅游风景区,辽宁,3A,120.813974,40.62103798,
建昌白狼山风景区,辽宁,3A,119.8986205,40.82726548,
觉华岛旅游渡假区,辽宁,4A,120.8239526,40.51537383,
辽宁灵山风景名胜,辽宁,4A,120.5247175,40.96528692,
九门口水上长城,辽宁,4A,119.757809,40.12370909,
葫芦岛市葫芦山庄,辽宁,4A,120.9516963,40.78596164,
兴城古城,辽宁,4A,120.7192995,40.62895939,
兴城海滨风景名胜区,辽宁,4A,120.8016977,40.61319251,
北陵公园,辽宁,4A,123.434279,41.8574199,
沈阳白清寨漂流,辽宁,3A,123.7267962,41.58262864,
沈阳方特欢乐世界,辽宁,4A,123.425169,41.9714679,
张氏帅府博物馆,辽宁,4A,123.4640951,41.80025193,
沈阳市蓬瀛宫,辽宁,2A,123.4580992,41.77184889,
中华寺（辽宁省沈阳市）,辽宁,4A,123.7944511,41.77196201,
华圣寺,辽宁,3A,123.0501572,41.70916889,
实胜寺,辽宁,2A,123.433479,41.812857,
大法寺,辽宁,3A,123.4685173,41.82361084,
辽中蒲河国家湿地公园,辽宁,3A,122.7579571,41.51148621,
沈阳世博园,辽宁,5A,123.64599,41.86342387,
星云开心农场,辽宁,3A,122.1162175,41.09574008,
大辽圣市商业街,辽宁,3A,122.7445372,41.52844767,
沈阳丁香湖公园,辽宁,3A,123.3408163,41.86061849,
仟睿达水上世界,辽宁,3A,123.488502,41.96671489,
杨城寨生态旅游景区,辽宁,3A,123.4839087,41.48966131,
小韩村温泉度假村,辽宁,3A,123.2358612,42.00589358,
沈阳马耳山风景区,辽宁,3A,123.584335,41.50943493,
沈阳伊利乳业旅游景区,辽宁,3A,123.591714,41.94011596,
沈阳鸟岛公园,辽宁,3A,123.6129553,41.83245822,
沈阳国家森林公园,辽宁,3A,123.728897,42.02880186,
沈阳蒙牛乳业旅游景区,辽宁,3A,123.535677,41.93342781,
沈阳森林动物园,辽宁,4A,123.69058,41.93434088,
为雅都市庄园,辽宁,1A,123.212989,42.78460591,
天阳农庄,辽宁,2A,123.42594,41.13840591,
爱琴海度假庄园,辽宁,2A,123.729978,41.6992089,
关东影视城,辽宁,2A,123.7089912,41.95576926,
辽宁省龙呈文化产业创业园,辽宁,2A,121.6196426,38.92874579,
东方美术馆,辽宁,2A,123.4683492,41.73241736,
谢荣策烈士纪念主题公园,辽宁,2A,123.841633,41.3323239,
秀水河子战役纪念馆,辽宁,2A,123.0356263,42.36814744,
陶瓷创意中心,辽宁,2A,123.4081757,42.49855302,
巴尔虎山景区,辽宁,2A,123.2240395,42.51922005,
展望庄园,辽宁,2A,123.6357403,41.85387452,
八王寺饮料有限公司,辽宁,2A,123.5549121,41.94666613,
来福庄园,辽宁,3A,123.3843439,42.74846687,
珍珠湖,辽宁,3A,122.8917755,41.75006804,
七星山旅游风景区,辽宁,2A,123.3469842,42.14515455,
辽宁三利生态农业观光园,辽宁,2A,123.9148123,41.83348521,
陨石科普基地旅游区,辽宁,2A,123.0187242,41.94048868,
太清宫,辽宁,2A,123.4543977,41.81044413,
东北陆军讲武堂,辽宁,3A,123.489368,41.814289,
美国郡温泉度假中心,辽宁,3A,123.093666,41.92155385,
白鹤楼景区,辽宁,3A,123.4549263,42.50539285,
怡丰度假村,辽宁,3A,123.417746,42.01942287,
锡伯族现代农业示范基地,辽宁,3A,121.5246358,42.291108,
北汤温泉,辽宁,3A,123.5566449,42.05299241,
康福食品产业园,辽宁,3A,123.568344,41.93335905,
辉山牛奶世界,辽宁,3A,123.534682,42.02900387,
盛京驿站,辽宁,3A,123.076154,41.66958191,
花溪地温泉部落景区,辽宁,3A,122.975114,41.69082889,
久隆庄园,辽宁,3A,123.2720328,42.00792472,
老北市场景区,辽宁,3A,123.7089912,41.95576926,
沈阳机床,辽宁,3A,123.2365615,41.76669035,
“11号院”艺术区,辽宁,3A,123.4326464,41.79581439,
龙之梦休闲中心,辽宁,3A,123.4946587,41.81367916,
沈阳工人村生活馆,辽宁,3A,123.3373223,41.79968042,
1905文化创意园,辽宁,3A,123.3889129,41.8186878,
大德农博乐园,辽宁,3A,123.176882,41.93987685,
克拉古斯品牌工艺展示中心,辽宁,3A,123.577089,41.93076988,
沈阳稻梦空间,辽宁,3A,123.307591,42.08343086,
五龙山旅游风景区,辽宁,3A,124.348224,40.25932402,
卧龙谷旅游拓展小镇,辽宁,3A,123.4145048,42.73828565,
卧龙湖生态风景区,辽宁,3A,123.330654,42.74649587,
沈阳市城市规划展示馆,辽宁,3A,123.4475681,41.76563874,
抗美援朝烈士陵园,辽宁,3A,123.4590361,41.86116856,
华晨宝马工业旅游景区,辽宁,3A,123.167663,41.68674069,
花果山神秘谷,辽宁,3A,123.758276,42.00162386,
世外桃源温泉养生度假小镇,辽宁,3A,123.681683,41.91571776,
马尔山风景区,辽宁,3A,123.584335,41.50943493,
财湖旅游度假区,辽宁,3A,123.377841,42.39107093,
白清寨滑雪场,辽宁,3A,123.7267962,41.58262864,
兴隆室内公园,辽宁,3A,123.338552,41.78424977,
南关天主教堂,辽宁,3A,123.4454183,41.686058,
沈阳铸造博物馆,辽宁,3A,123.3612326,41.82747028,
仙子湖风景旅游度假区,辽宁,3A,122.8999642,41.78441894,
百润射击场—突击联盟,辽宁,3A,123.6808645,41.97291056,
辽宁省全民健身户外活动基地,辽宁,3A,123.625903,41.83888489,
蒸汽机车博物馆,辽宁,4A,123.3652866,42.06986818,
龙石风景区,辽宁,4A,123.2205697,41.19496354,
华晨宝马铁西工厂,辽宁,4A,123.167663,41.68674069,
爱新觉罗皇家博物院,辽宁,4A,123.3147813,42.3387029,
东陵公园,辽宁,4A,123.600064,41.84607083,
沈阳科学宫,辽宁,4A,123.4428127,41.76742874,
三农博览园,辽宁,4A,122.7871032,42.14704535,
航空博览园,辽宁,4A,123.439636,41.869454,
怪坡风景区,辽宁,4A,123.6472833,42.06757055,
广佑寺,辽宁,4A,123.183558,41.2833979,
王宫温泉水城,辽宁,3A,123.3885437,41.13327528,
核伙沟森林公园,辽宁,2A,123.651786,41.11334395,
冷热地公园,辽宁,2A,123.4348124,41.21005172,
汤河风景区,辽宁,2A,123.382288,41.10362195,
瓦子沟生态旅游区,辽宁,3A,123.312345,41.08072952,
佟二堡皮装大市场,辽宁,3A,123.0471121,41.44854154,
弓长岭滑雪场,辽宁,3A,123.4297803,41.14218785,
龙峰山风景区,辽宁,3A,123.287248,40.98137394,
太子河历史文化风光带,辽宁,4A,123.215045,41.2724769,
龙石风景区,辽宁,4A,123.2205697,41.19496354,
辽阳博物馆,辽宁,2A,123.1957867,41.27565411,
鑫安源绿色生态园,辽宁,2A,122.1050546,41.25299847,
辽河绿水湾景区,辽宁,3A,122.314463,40.93127494,
知青总部,辽宁,3A,121.9943967,40.97812665,
苇海鼎翔旅游度假区,辽宁,4A,121.8370447,41.12341353,
红海滩风景区,辽宁,5A,121.851983,40.90783996,
西大街旅游区,辽宁,3A,122.2227612,40.68731139,
何家沟风景旅游区,辽宁,3A,122.2438766,40.20892669,
西炮台遗址,辽宁,3A,122.1797908,40.67225053,
团山国家级海洋公园,辽宁,4A,122.2171648,40.41317645,
万福赤山旅游景区,辽宁,4A,122.633118,40.10237503,
熊岳植物园旅游景区,辽宁,4A,122.1622508,40.1811323,
仙人岛白沙湾黄金海岸景区,辽宁,4A,122.0176424,40.13501243,
月亮湖景区,辽宁,4A,123.5561306,42.45227616,
望儿山风景旅游区,辽宁,4A,122.177411,40.19668289,
开原象牙山旅游景区,辽宁,2A,124.2191297,42.37660322,
县榛子岭旅游度假区,辽宁,2A,122.00072,39.10158813,
蟠龙山风景区,辽宁,3A,122.5260996,40.65162144,
调兵山风景区,辽宁,3A,123.5458788,42.45975322,
西丰城子山省级森林公园,辽宁,3A,124.7380178,42.52986884,
龙山高尔夫（辽宁职业学院景区）,辽宁,3A,123.9101604,42.31152365,
冰砬山旅游风景区,辽宁,3A,125.0749013,42.57082349,
龙山风景区,辽宁,3A,124.336649,42.49400789,
铁岭莲花湿地景区,辽宁,4A,123.7343102,42.2642238,
蒸汽机车博物馆,辽宁,4A,123.3652866,42.06986818,
铁岭市周恩来同志少年读书旧址纪念馆,辽宁,3A,123.8588578,42.30657097,
铁岭市博物馆,辽宁,3A,123.6799581,42.41839365,
凌河公园,辽宁,3A,121.1493402,41.11086772,
青岩寺（辽宁省锦州市）,辽宁,4A,121.627864,41.47965592,
义县奉国寺景区,辽宁,4A,121.2547226,41.55008185,
义县万佛堂石窟,辽宁,2A,121.1657537,41.58334927,
凌海岩井寺,辽宁,3A,121.117851,41.2391149,
凌海吴楚庄园,辽宁,3A,121.4505578,41.31454105,
凌海萧军纪念馆,辽宁,3A,121.37816,41.18289181,
朝阳生态农业温泉度假区,辽宁,3A,119.684872,41.057627,
锦州世界园林博览园,辽宁,4A,121.2108404,40.90848047,
辽西九华山风景区,辽宁,4A,121.3457034,41.16433813,
东方华地温泉湿地旅游区,辽宁,4A,121.579405,40.931351,
北镇医巫闾山大芦花风景区,辽宁,4A,121.729712,41.61323391,
笔架山旅游区,辽宁,4A,121.0811574,40.83495238,
北普陀山风景名胜区,辽宁,4A,121.0678391,41.16874899,
义县宜州化石馆,辽宁,2A,121.2480041,41.5432213,
辽沈战役纪念馆,辽宁,4A,121.1547288,41.13501748,
锦州市博物馆,辽宁,4A,121.130693,41.11769794,
医巫闾山风景名胜区,辽宁,4A,121.729712,41.61323391,
伪满皇宫博物院,吉林,5A,125.3552811,43.91145956,
净月潭国家森林公园,吉林,5A,125.4828699,43.78510774,
长影世纪城,吉林,5A,125.452836,43.77824145,
长春世界雕塑公园,吉林,5A,125.340278,43.82826213,
六鼎山文化旅游区,吉林,5A,128.251207,43.32978206,
长白山景区,吉林,5A,128.083986,42.0668979,
集安高句丽文物古迹景区,吉林,5A,126.1686051,41.17350689,
孔子文化园,吉林,4A,125.3577085,43.89240155,
关东文化园,吉林,4A,125.2284858,43.95188773,
北湖国家湿地公园,吉林,4A,125.370197,43.98310314,
农业博览园,吉林,4A,125.4311191,43.81700215,
酒文化博物馆,吉林,4A,125.3471377,43.83391934,
东北民族民俗馆,吉林,4A,125.4102205,43.84403369,
动植物公园,吉林,4A,125.3419417,43.87376344,
天怡温泉度假山庄,吉林,4A,125.4002054,43.59499746,
长影旧址博物馆,吉林,4A,125.298778,43.86992112,
凯撒森林温泉旅游度假区,吉林,4A,125.4571935,43.80339783,
双阳御龙温泉度假村,吉林,4A,125.7120736,43.60186153,
九台庙香山休闲旅游度假区,吉林,4A,125.8882868,43.95326696,
松花湖风景名胜区,吉林,4A,126.704124,43.73556708,
北大壶滑雪场度假区,吉林,4A,126.6289505,43.41734419,
圣鑫葡萄酒庄园,吉林,4A,126.713907,43.75810409,
吉林市博物馆,吉林,4A,126.568873,43.8346411,
万科松花湖度假区,吉林,4A,126.631632,43.69070712,
北山风景区,吉林,4A,126.5339152,43.84899774,
圣德泉亲水度假花园,吉林,4A,126.2630469,43.89646275,
神农庄园,吉林,4A,126.3626125,44.02638926,
拉法山国家森林公园,吉林,4A,127.41744,43.82366812,
朱雀山国家森林公园,吉林,4A,126.6945224,43.78945523,
叶赫那拉城,吉林,4A,124.600616,43.0068759,
四平战役纪念馆,吉林,4A,124.3668142,43.18064193,
伊通满族博物馆,吉林,4A,125.3245334,43.34879904,
双辽一马树森林公园,吉林,4A,123.6200457,43.52751729,
梨树北方巴厘岛,吉林,4A,124.3468244,43.33699967,
青少年平安教育馆,吉林,4A,125.157984,42.91974132,
道路交通安全体验公园,吉林,4A,125.2009441,42.87355471,
东北沦陷时期辽源矿工墓陈列馆,吉林,4A,125.1149917,42.93202637,
